행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단 (전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단 (전체)
1101061,종로구,종로1·2·3·4가동,2 ,30 ,245 ,128 ,11 ,16 ,14 ,23 ,4 ,13 ,16 ,13 ,12 ,15 
1101061,종로구,종로1·2·3·4가동,2 ,35 ,202 ,100 ,14 ,22 ,7 ,23 ,8 ,7 ,20 ,9 ,8 ,13 
1101061,종로구,종로1·2·3·4가동,2 ,40 ,221 ,105 ,16 ,23 ,18 ,21 ,12 ,4 ,22 ,14 ,14 ,24 
1101061,종로구,종로1·2·3·4가동,2 ,45 ,197 ,92 ,16 ,23 ,7 ,29 ,19 ,2 ,21 ,10 ,5 ,30 
1101061,종로구,종로1·2·3·4가동,2 ,50 ,266 ,106 ,15 ,28 ,7 ,30 ,21 ,2 ,23 ,15 ,16 ,42 
1101061,종로구,종로1·2·3·4가동,2 ,55 ,339 ,140 ,23 ,32 ,23 ,34 ,22 ,2 ,38 ,12 ,9 ,39 
1101061,종로구,종로1·2·3·4가동,2 ,60 ,269 ,107 ,38 ,41 ,12 ,41 ,76 ,1 ,46 ,9 ,2 ,72 
1101061,종로구,종로1·2·3·4가동,2 ,65 ,192 ,78 ,12 ,13 ,12 ,15 ,14 ,1 ,12 ,11 ,13 ,16 
1101061,종로구,종로1·2·3·4가동,2 ,70 ,175 ,73 ,15 ,19 ,1 ,16 ,13 ,0 ,14 ,10 ,4 ,12 
1101061,종로구,종로1·2·3·4가동,2 ,75 ,267 ,131 ,6 ,11 ,5 ,10 ,15 ,1 ,6 ,9 ,12 ,12 
1101063,종로구,종로5·6가동,1 ,20 ,348 ,225 ,7 ,26 ,13 ,31 ,5 ,10 ,17 ,13 ,20 ,0 
1101063,종로구,종로5·6가동,1 ,25 ,270 ,179 ,24 ,25 ,18 ,30 ,9 ,9 ,32 ,18 ,34 ,9 
1101063,종로구,종로5·6가동,1 ,30 ,232 ,129 ,20 ,24 ,18 ,32 ,13 ,15 ,22 ,12 ,19 ,13 
1101063,종로구,종로5·6가동,1 ,35 ,203 ,106 ,25 ,32 ,13 ,26 ,15 ,8 ,28 ,12 ,9 ,12 
1101063,종로구,종로5·6가동,1 ,40 ,218 ,78 ,10 ,17 ,8 ,18 ,17 ,5 ,14 ,11 ,7 ,12 
1101063,종로구,종로5·6가동,1 ,45 ,241 ,82 ,16 ,21 ,11 ,30 ,20 ,4 ,24 ,9 ,3 ,23 
1101063,종로구,종로5·6가동,1 ,50 ,273 ,75 ,13 ,19 ,10 ,24 ,26 ,2 ,15 ,16 ,12 ,31 
1101063,종로구,종로5·6가동,1 ,55 ,274 ,77 ,10 ,17 ,8 ,22 ,15 ,2 ,16 ,11 ,9 ,30 
1101063,종로구,종로5·6가동,1 ,60 ,196 ,55 ,10 ,10 ,8 ,16 ,11 ,1 ,11 ,10 ,3 ,11 
1101063,종로구,종로5·6가동,1 ,65 ,146 ,65 ,8 ,12 ,10 ,16 ,10 ,0 ,9 ,9 ,11 ,8 
1101063,종로구,종로5·6가동,1 ,70 ,84 ,35 ,7 ,6 ,1 ,7 ,5 ,0 ,6 ,2 ,2 ,7 
1101063,종로구,종로5·6가동,1 ,75 ,175 ,62 ,2 ,3 ,6 ,2 ,12 ,0 ,5 ,1 ,3 ,7 
1101063,종로구,종로5·6가동,2 ,20 ,242 ,168 ,8 ,19 ,18 ,12 ,0 ,7 ,10 ,16 ,10 ,0 
1101063,종로구,종로5·6가동,2 ,25 ,228 ,159 ,13 ,17 ,13 ,17 ,5 ,8 ,15 ,20 ,16 ,4 
1101063,종로구,종로5·6가동,2 ,30 ,177 ,97 ,5 ,15 ,11 ,12 ,4 ,8 ,7 ,4 ,13 ,4 
1101063,종로구,종로5·6가동,2 ,35 ,123 ,62 ,9 ,18 ,6 ,18 ,9 ,5 ,13 ,10 ,3 ,11 
1101063,종로구,종로5·6가동,2 ,40 ,184 ,66 ,10 ,18 ,11 ,15 ,17 ,2 ,14 ,11 ,13 ,10 
1101063,종로구,종로5·6가동,2 ,45 ,226 ,82 ,12 ,26 ,9 ,29 ,11 ,3 ,23 ,11 ,4 ,11 
1101063,종로구,종로5·6가동,2 ,50 ,253 ,66 ,5 ,14 ,4 ,15 ,0 ,1 ,8 ,9 ,10 ,6 
1101063,종로구,종로5·6가동,2 ,55 ,242 ,64 ,11 ,14 ,5 ,23 ,18 ,1 ,12 ,11 ,6 ,22 
1101063,종로구,종로5·6가동,2 ,60 ,179 ,50 ,8 ,15 ,5 ,15 ,6 ,1 ,16 ,5 ,2 ,15 
1101063,종로구,종로5·6가동,2 ,65 ,173 ,80 ,10 ,15 ,11 ,14 ,5 ,1 ,15 ,12 ,11 ,5 
1101063,종로구,종로5·6가동,2 ,70 ,113 ,50 ,7 ,11 ,1 ,14 ,10 ,0 ,10 ,6 ,0 ,15 
1101063,종로구,종로5·6가동,2 ,75 ,237 ,95 ,4 ,20 ,1 ,8 ,10 ,0 ,8 ,9 ,9 ,15 
1101064,종로구,이화동,1 ,20 ,496 ,206 ,27 ,37 ,23 ,28 ,10 ,13 ,28 ,8 ,19 ,10 
1101064,종로구,이화동,1 ,25 ,615 ,255 ,23 ,31 ,34 ,55 ,27 ,22 ,31 ,22 ,49 ,23 
1101064,종로구,이화동,1 ,30 ,512 ,250 ,31 ,49 ,30 ,56 ,12 ,25 ,29 ,28 ,25 ,16 
1101064,종로구,이화동,1 ,35 ,366 ,162 ,30 ,40 ,13 ,28 ,9 ,12 ,29 ,22 ,20 ,18 
1101064,종로구,이화동,1 ,40 ,336 ,78 ,17 ,20 ,9 ,17 ,24 ,5 ,15 ,11 ,9 ,12 
1101064,종로구,이화동,1 ,45 ,313 ,69 ,12 ,21 ,8 ,16 ,17 ,4 ,17 ,3 ,3 ,26 
1101064,종로구,이화동,1 ,50 ,349 ,61 ,12 ,15 ,6 ,13 ,15 ,2 ,11 ,9 ,11 ,32 
1101064,종로구,이화동,1 ,55 ,266 ,52 ,6 ,11 ,5 ,12 ,10 ,1 ,10 ,7 ,6 ,7 
1101064,종로구,이화동,1 ,60 ,230 ,44 ,6 ,9 ,4 ,8 ,6 ,1 ,5 ,4 ,3 ,6 
1101064,종로구,이화동,1 ,65 ,161 ,61 ,6 ,10 ,10 ,5 ,5 ,0 ,5 ,4 ,6 ,1 
1101064,종로구,이화동,1 ,70 ,131 ,52 ,9 ,13 ,1 ,9 ,9 ,0 ,10 ,4 ,3 ,10 
1101064,종로구,이화동,1 ,75 ,150 ,58 ,3 ,8 ,3 ,4 ,10 ,0 ,4 ,1 ,5 ,8 
1101064,종로구,이화동,2 ,20 ,663 ,287 ,29 ,40 ,39 ,27 ,17 ,17 ,25 ,29 ,20 ,22 
1101064,종로구,이화동,2 ,25 ,771 ,340 ,19 ,31 ,44 ,58 ,13 ,31 ,23 ,26 ,53 ,9 
1101064,종로구,이화동,2 ,30 ,495 ,233 ,30 ,41 ,14 ,48 ,20 ,18 ,30 ,29 ,22 ,20 
1101064,종로구,이화동,2 ,35 ,292 ,134 ,5 ,24 ,14 ,22 ,5 ,8 ,16 ,14 ,17 ,2 
1101064,종로구,이화동,2 ,40 ,342 ,78 ,7 ,22 ,7 ,13 ,14 ,4 ,12 ,13 ,10 ,16 
1101064,종로구,이화동,2 ,45 ,343 ,73 ,6 ,19 ,8 ,16 ,6 ,3 ,13 ,4 ,6 ,3 
1101064,종로구,이화동,2 ,50 ,325 ,61 ,9 ,15 ,5 ,14 ,17 ,1 ,12 ,9 ,12 ,20 
1101064,종로구,이화동,2 ,55 ,324 ,62 ,5 ,15 ,5 ,15 ,7 ,1 ,8 ,6 ,4 ,5 
1101064,종로구,이화동,2 ,60 ,238 ,49 ,4 ,15 ,8 ,11 ,3 ,1 ,9 ,4 ,3 ,8 
1101064,종로구,이화동,2 ,65 ,184 ,76 ,3 ,16 ,5 ,8 ,1 ,0 ,5 ,8 ,8 ,7 
1101064,종로구,이화동,2 ,70 ,182 ,78 ,8 ,25 ,1 ,17 ,8 ,0 ,18 ,9 ,6 ,13 
1101064,종로구,이화동,2 ,75 ,259 ,110 ,1 ,14 ,1 ,4 ,17 ,0 ,5 ,6 ,4 ,34 
1101067,종로구,창신1동,1 ,20 ,215 ,42 ,9 ,10 ,2 ,8 ,0 ,4 ,10 ,2 ,2 ,0 
1101067,종로구,창신1동,1 ,25 ,304 ,61 ,15 ,9 ,7 ,11 ,6 ,11 ,11 ,12 ,9 ,6 
1101067,종로구,창신1동,1 ,30 ,311 ,68 ,12 ,6 ,13 ,8 ,12 ,19 ,9 ,6 ,3 ,12 
1101067,종로구,창신1동,1 ,35 ,239 ,75 ,18 ,14 ,12 ,13 ,7 ,14 ,16 ,5 ,5 ,17 
1101067,종로구,창신1동,1 ,40 ,286 ,66 ,14 ,15 ,15 ,13 ,27 ,9 ,13 ,7 ,5 ,19 
1101067,종로구,창신1동,1 ,45 ,327 ,85 ,17 ,15 ,12 ,18 ,31 ,6 ,16 ,12 ,6 ,23 
1101067,종로구,창신1동,1 ,50 ,389 ,87 ,12 ,17 ,12 ,21 ,12 ,2 ,20 ,19 ,21 ,6 
1101067,종로구,창신1동,1 ,55 ,359 ,82 ,17 ,27 ,11 ,27 ,19 ,2 ,17 ,15 ,4 ,14 
1101067,종로구,창신1동,1 ,60 ,253 ,54 ,11 ,13 ,6 ,13 ,11 ,1 ,13 ,8 ,2 ,11 
1101067,종로구,창신1동,1 ,65 ,197 ,84 ,17 ,15 ,13 ,13 ,11 ,1 ,12 ,12 ,11 ,8 
1101067,종로구,창신1동,1 ,70 ,106 ,43 ,9 ,11 ,1 ,8 ,5 ,0 ,5 ,5 ,2 ,5 
1101067,종로구,창신1동,1 ,75 ,116 ,53 ,2 ,2 ,7 ,0 ,3 ,0 ,0 ,7 ,9 ,3 
1101067,종로구,창신1동,2 ,20 ,212 ,46 ,3 ,10 ,8 ,9 ,0 ,4 ,6 ,4 ,1 ,0 
1101067,종로구,창신1동,2 ,25 ,261 ,57 ,4 ,8 ,9 ,7 ,8 ,10 ,5 ,10 ,3 ,15 
1101067,종로구,창신1동,2 ,30 ,217 ,73 ,10 ,12 ,5 ,7 ,10 ,8 ,13 ,3 ,3 ,5 
1101067,종로구,창신1동,2 ,35 ,187 ,60 ,4 ,12 ,14 ,7 ,5 ,6 ,4 ,10 ,9 ,0 
1101067,종로구,창신1동,2 ,40 ,246 ,58 ,10 ,15 ,8 ,8 ,20 ,4 ,11 ,11 ,6 ,13 
1101067,종로구,창신1동,2 ,45 ,311 ,74 ,13 ,23 ,11 ,26 ,11 ,5 ,21 ,10 ,6 ,10 
1101067,종로구,창신1동,2 ,50 ,373 ,67 ,8 ,19 ,9 ,19 ,12 ,2 ,11 ,9 ,5 ,12 
1101067,종로구,창신1동,2 ,55 ,328 ,61 ,7 ,20 ,6 ,20 ,5 ,1 ,15 ,6 ,6 ,24 
1101067,종로구,창신1동,2 ,60 ,218 ,48 ,4 ,17 ,7 ,15 ,3 ,1 ,13 ,6 ,1 ,9 
1101067,종로구,창신1동,2 ,65 ,178 ,82 ,15 ,25 ,12 ,12 ,4 ,0 ,13 ,17 ,10 ,7 
1101067,종로구,창신1동,2 ,70 ,115 ,50 ,7 ,22 ,0 ,22 ,7 ,0 ,19 ,8 ,5 ,21 
1101067,종로구,창신1동,2 ,75 ,222 ,90 ,3 ,11 ,3 ,6 ,0 ,0 ,4 ,4 ,6 ,21 
1101068,종로구,창신2동,1 ,20 ,429 ,47 ,8 ,10 ,3 ,8 ,17 ,7 ,8 ,2 ,4 ,23 
1101068,종로구,창신2동,1 ,25 ,537 ,65 ,4 ,12 ,6 ,13 ,24 ,11 ,6 ,11 ,5 ,28 
1101068,종로구,창신2동,1 ,30 ,475 ,109 ,11 ,12 ,7 ,8 ,8 ,21 ,15 ,12 ,9 ,8 
1101068,종로구,창신2동,1 ,35 ,405 ,79 ,13 ,16 ,9 ,13 ,33 ,9 ,12 ,12 ,8 ,32 
1101068,종로구,창신2동,1 ,40 ,468 ,80 ,16 ,19 ,6 ,17 ,16 ,7 ,15 ,11 ,11 ,27 
1101068,종로구,창신2동,1 ,45 ,605 ,99 ,16 ,23 ,9 ,30 ,56 ,6 ,21 ,10 ,8 ,42 
1101068,종로구,창신2동,1 ,50 ,629 ,108 ,16 ,21 ,9 ,31 ,22 ,4 ,25 ,22 ,16 ,40 
1101068,종로구,창신2동,1 ,55 ,512 ,136 ,25 ,35 ,11 ,41 ,30 ,2 ,34 ,21 ,7 ,43 
1101068,종로구,창신2동,1 ,60 ,347 ,83 ,15 ,22 ,7 ,25 ,9 ,1 ,17 ,14 ,4 ,13 
1101068,종로구,창신2동,1 ,65 ,253 ,72 ,14 ,11 ,6 ,11 ,6 ,0 ,8 ,8 ,6 ,10 
1101068,종로구,창신2동,1 ,70 ,161 ,48 ,10 ,13 ,1 ,9 ,8 ,0 ,12 ,6 ,6 ,8 
1101068,종로구,창신2동,1 ,75 ,218 ,77 ,4 ,5 ,4 ,1 ,15 ,0 ,3 ,1 ,5 ,12 
1101068,종로구,창신2동,2 ,20 ,415 ,52 ,7 ,11 ,2 ,8 ,21 ,7 ,5 ,2 ,4 ,13 
1101068,종로구,창신2동,2 ,25 ,435 ,58 ,4 ,11 ,5 ,8 ,15 ,14 ,8 ,6 ,8 ,18 
1101068,종로구,창신2동,2 ,30 ,338 ,73 ,5 ,14 ,5 ,15 ,13 ,11 ,11 ,10 ,10 ,19 
1101068,종로구,창신2동,2 ,35 ,298 ,60 ,6 ,9 ,3 ,7 ,4 ,6 ,5 ,8 ,6 ,7 
1101068,종로구,창신2동,2 ,40 ,446 ,74 ,2 ,17 ,5 ,14 ,4 ,5 ,8 ,7 ,14 ,13 
1101068,종로구,창신2동,2 ,45 ,591 ,94 ,8 ,21 ,4 ,28 ,21 ,5 ,17 ,12 ,9 ,21 
1101068,종로구,창신2동,2 ,50 ,618 ,101 ,13 ,24 ,8 ,31 ,17 ,3 ,23 ,20 ,10 ,43 
1101068,종로구,창신2동,2 ,55 ,585 ,99 ,10 ,26 ,6 ,41 ,21 ,2 ,20 ,13 ,8 ,27 
1101068,종로구,창신2동,2 ,60 ,377 ,63 ,7 ,19 ,3 ,21 ,6 ,1 ,16 ,5 ,2 ,21 
1101068,종로구,창신2동,2 ,65 ,285 ,89 ,7 ,19 ,8 ,20 ,8 ,0 ,14 ,15 ,9 ,17 
1101068,종로구,창신2동,2 ,70 ,221 ,71 ,12 ,24 ,2 ,18 ,10 ,0 ,11 ,10 ,4 ,14 
1101068,종로구,창신2동,2 ,75 ,310 ,128 ,4 ,11 ,4 ,7 ,14 ,0 ,5 ,9 ,8 ,22 
1101069,종로구,창신3동,1 ,20 ,293 ,41 ,3 ,4 ,3 ,2 ,4 ,6 ,4 ,3 ,5 ,0 
1101069,종로구,창신3동,1 ,25 ,296 ,44 ,7 ,5 ,3 ,4 ,3 ,9 ,4 ,4 ,5 ,7 
1101069,종로구,창신3동,1 ,30 ,282 ,57 ,8 ,4 ,6 ,5 ,6 ,16 ,8 ,6 ,3 ,8 
1101069,종로구,창신3동,1 ,35 ,253 ,47 ,7 ,6 ,3 ,5 ,9 ,11 ,5 ,5 ,2 ,4 
1101069,종로구,창신3동,1 ,40 ,313 ,42 ,3 ,2 ,7 ,2 ,3 ,8 ,2 ,3 ,4 ,0 
1101069,종로구,창신3동,1 ,45 ,342 ,48 ,4 ,3 ,3 ,6 ,7 ,7 ,4 ,3 ,5 ,7 
1101069,종로구,창신3동,1 ,50 ,342 ,38 ,5 ,3 ,5 ,5 ,16 ,3 ,3 ,5 ,5 ,9 
1101069,종로구,창신3동,1 ,55 ,336 ,42 ,5 ,5 ,4 ,2 ,0 ,2 ,3 ,7 ,4 ,2 
1101069,종로구,창신3동,1 ,60 ,219 ,26 ,3 ,3 ,3 ,5 ,8 ,1 ,3 ,3 ,1 ,8 
1101069,종로구,창신3동,1 ,65 ,153 ,34 ,4 ,1 ,6 ,1 ,0 ,0 ,2 ,2 ,2 ,1 
1101069,종로구,창신3동,1 ,70 ,104 ,22 ,5 ,2 ,0 ,2 ,2 ,0 ,2 ,1 ,1 ,0 
1101069,종로구,창신3동,1 ,75 ,144 ,40 ,1 ,1 ,4 ,2 ,3 ,0 ,1 ,0 ,2 ,2 
1101069,종로구,창신3동,2 ,20 ,278 ,39 ,3 ,3 ,1 ,2 ,0 ,6 ,3 ,2 ,1 ,4 
1101069,종로구,창신3동,2 ,25 ,276 ,44 ,3 ,2 ,2 ,3 ,8 ,8 ,4 ,7 ,3 ,5 
1101069,종로구,창신3동,2 ,30 ,300 ,53 ,5 ,5 ,4 ,6 ,6 ,11 ,5 ,4 ,6 ,3 
1101069,종로구,창신3동,2 ,35 ,260 ,44 ,5 ,4 ,4 ,4 ,5 ,7 ,4 ,6 ,3 ,5 
1101069,종로구,창신3동,2 ,40 ,318 ,44 ,3 ,5 ,6 ,4 ,3 ,5 ,3 ,6 ,5 ,3 
1101069,종로구,창신3동,2 ,45 ,352 ,48 ,4 ,7 ,3 ,11 ,10 ,5 ,9 ,6 ,5 ,9 
1101069,종로구,창신3동,2 ,50 ,353 ,40 ,2 ,4 ,4 ,6 ,4 ,2 ,5 ,5 ,5 ,6 
1101069,종로구,창신3동,2 ,55 ,341 ,39 ,4 ,5 ,3 ,7 ,8 ,2 ,6 ,2 ,3 ,16 
1101069,종로구,창신3동,2 ,60 ,223 ,27 ,2 ,4 ,3 ,5 ,1 ,1 ,4 ,2 ,1 ,5 
1101069,종로구,창신3동,2 ,65 ,171 ,46 ,3 ,7 ,4 ,5 ,3 ,0 ,6 ,7 ,6 ,6 
1101069,종로구,창신3동,2 ,70 ,133 ,35 ,5 ,4 ,2 ,5 ,8 ,0 ,6 ,6 ,5 ,6 
1101069,종로구,창신3동,2 ,75 ,236 ,74 ,3 ,2 ,2 ,2 ,6 ,0 ,2 ,6 ,5 ,4 
1101070,종로구,숭인1동,1 ,20 ,271 ,52 ,13 ,13 ,3 ,13 ,25 ,6 ,12 ,4 ,1 ,5 
1101070,종로구,숭인1동,1 ,25 ,265 ,58 ,4 ,5 ,7 ,4 ,2 ,8 ,6 ,8 ,9 ,2 
1101070,종로구,숭인1동,1 ,30 ,340 ,118 ,13 ,9 ,7 ,12 ,4 ,18 ,15 ,19 ,12 ,8 
1101070,종로구,숭인1동,1 ,35 ,313 ,104 ,12 ,8 ,8 ,8 ,6 ,14 ,10 ,7 ,12 ,6 
1101070,종로구,숭인1동,1 ,40 ,312 ,57 ,8 ,9 ,5 ,8 ,10 ,7 ,7 ,4 ,8 ,8 
1101070,종로구,숭인1동,1 ,45 ,296 ,53 ,4 ,5 ,8 ,6 ,2 ,7 ,5 ,5 ,3 ,6 
1101070,종로구,숭인1동,1 ,50 ,315 ,53 ,6 ,9 ,7 ,7 ,8 ,3 ,6 ,9 ,7 ,4 
1101070,종로구,숭인1동,1 ,55 ,286 ,48 ,4 ,7 ,5 ,9 ,8 ,2 ,7 ,6 ,4 ,11 
1101070,종로구,숭인1동,1 ,60 ,207 ,34 ,3 ,4 ,3 ,5 ,3 ,1 ,3 ,3 ,1 ,3 
1101070,종로구,숭인1동,1 ,65 ,149 ,38 ,5 ,6 ,5 ,5 ,8 ,0 ,5 ,3 ,6 ,5 
1101070,종로구,숭인1동,1 ,70 ,119 ,30 ,4 ,5 ,1 ,5 ,5 ,0 ,6 ,3 ,3 ,5 
1101070,종로구,숭인1동,1 ,75 ,125 ,54 ,2 ,2 ,7 ,2 ,3 ,1 ,3 ,1 ,3 ,3 
1101070,종로구,숭인1동,2 ,20 ,239 ,52 ,6 ,8 ,3 ,4 ,2 ,6 ,3 ,2 ,3 ,7 
1101070,종로구,숭인1동,2 ,25 ,266 ,60 ,7 ,5 ,7 ,3 ,3 ,10 ,5 ,8 ,5 ,3 
1101070,종로구,숭인1동,2 ,30 ,289 ,100 ,5 ,12 ,8 ,8 ,0 ,16 ,6 ,8 ,18 ,6 
1101070,종로구,숭인1동,2 ,35 ,214 ,66 ,3 ,8 ,6 ,4 ,2 ,7 ,4 ,5 ,4 ,2 
1101070,종로구,숭인1동,2 ,40 ,306 ,57 ,6 ,7 ,6 ,4 ,2 ,5 ,7 ,8 ,9 ,0 
1101070,종로구,숭인1동,2 ,45 ,321 ,56 ,3 ,9 ,4 ,8 ,4 ,5 ,6 ,5 ,3 ,6 
1101070,종로구,숭인1동,2 ,50 ,325 ,56 ,5 ,9 ,4 ,13 ,7 ,2 ,10 ,8 ,5 ,20 
1101070,종로구,숭인1동,2 ,55 ,296 ,50 ,4 ,8 ,3 ,12 ,0 ,1 ,8 ,4 ,3 ,2 
1101070,종로구,숭인1동,2 ,60 ,231 ,42 ,4 ,6 ,5 ,9 ,7 ,1 ,6 ,4 ,2 ,5 
1101070,종로구,숭인1동,2 ,65 ,181 ,53 ,4 ,8 ,8 ,6 ,3 ,0 ,6 ,8 ,8 ,5 
1101070,종로구,숭인1동,2 ,70 ,121 ,34 ,4 ,10 ,0 ,8 ,5 ,0 ,7 ,5 ,2 ,9 
1101070,종로구,숭인1동,2 ,75 ,241 ,127 ,7 ,14 ,6 ,6 ,11 ,0 ,6 ,11 ,7 ,19 
1101071,종로구,숭인2동,1 ,20 ,338 ,187 ,25 ,26 ,28 ,28 ,12 ,9 ,26 ,8 ,17 ,3 
1101071,종로구,숭인2동,1 ,25 ,528 ,307 ,30 ,31 ,45 ,25 ,14 ,27 ,37 ,52 ,59 ,12 
1101071,종로구,숭인2동,1 ,30 ,521 ,264 ,26 ,13 ,36 ,21 ,10 ,35 ,33 ,35 ,40 ,7 
1101071,종로구,숭인2동,1 ,35 ,419 ,185 ,31 ,21 ,19 ,22 ,17 ,19 ,24 ,20 ,16 ,13 
1101071,종로구,숭인2동,1 ,40 ,399 ,115 ,15 ,14 ,24 ,12 ,9 ,10 ,13 ,18 ,19 ,14 
1101071,종로구,숭인2동,1 ,45 ,422 ,122 ,23 ,19 ,19 ,16 ,15 ,11 ,23 ,15 ,6 ,17 
1101071,종로구,숭인2동,1 ,50 ,459 ,91 ,15 ,10 ,11 ,11 ,13 ,4 ,13 ,16 ,16 ,13 
1101071,종로구,숭인2동,1 ,55 ,451 ,102 ,14 ,13 ,16 ,7 ,2 ,3 ,11 ,19 ,10 ,2 
1101071,종로구,숭인2동,1 ,60 ,345 ,76 ,12 ,12 ,11 ,13 ,13 ,2 ,14 ,12 ,4 ,15 
1101071,종로구,숭인2동,1 ,65 ,248 ,83 ,11 ,7 ,7 ,7 ,6 ,1 ,8 ,8 ,8 ,6 
1101071,종로구,숭인2동,1 ,70 ,184 ,71 ,13 ,8 ,3 ,5 ,6 ,0 ,8 ,13 ,9 ,3 
1101071,종로구,숭인2동,1 ,75 ,207 ,93 ,4 ,4 ,10 ,1 ,1 ,0 ,2 ,6 ,10 ,3 
1101071,종로구,숭인2동,2 ,20 ,430 ,253 ,19 ,19 ,40 ,18 ,4 ,14 ,20 ,16 ,17 ,6 
1101071,종로구,숭인2동,2 ,25 ,516 ,317 ,17 ,11 ,42 ,9 ,2 ,31 ,25 ,21 ,56 ,3 
1101071,종로구,숭인2동,2 ,30 ,484 ,229 ,16 ,18 ,21 ,11 ,2 ,25 ,19 ,24 ,22 ,4 
1101071,종로구,숭인2동,2 ,35 ,320 ,139 ,10 ,19 ,17 ,15 ,9 ,12 ,16 ,20 ,14 ,12 
1101071,종로구,숭인2동,2 ,40 ,334 ,97 ,12 ,17 ,15 ,14 ,9 ,6 ,15 ,12 ,15 ,5 
1101071,종로구,숭인2동,2 ,45 ,377 ,110 ,6 ,14 ,16 ,12 ,2 ,7 ,11 ,11 ,12 ,6 
1101071,종로구,숭인2동,2 ,50 ,419 ,82 ,10 ,11 ,8 ,11 ,8 ,3 ,13 ,8 ,11 ,9 
1101071,종로구,숭인2동,2 ,55 ,382 ,84 ,5 ,12 ,11 ,12 ,4 ,2 ,9 ,9 ,10 ,9 
1101071,종로구,숭인2동,2 ,60 ,333 ,71 ,9 ,14 ,12 ,13 ,14 ,2 ,15 ,6 ,4 ,17 
1101071,종로구,숭인2동,2 ,65 ,248 ,91 ,8 ,13 ,8 ,8 ,7 ,0 ,12 ,11 ,12 ,7 
1101071,종로구,숭인2동,2 ,70 ,178 ,65 ,10 ,14 ,0 ,8 ,6 ,0 ,9 ,9 ,3 ,6 
1101071,종로구,숭인2동,2 ,75 ,293 ,135 ,2 ,11 ,9 ,4 ,10 ,0 ,4 ,14 ,14 ,6 
1101072,종로구,청운효자동,1 ,20 ,452 ,78 ,14 ,14 ,11 ,13 ,34 ,11 ,25 ,2 ,4 ,8 
1101072,종로구,청운효자동,1 ,25 ,405 ,78 ,6 ,10 ,4 ,6 ,4 ,18 ,8 ,14 ,13 ,11 
1101072,종로구,청운효자동,1 ,30 ,452 ,111 ,14 ,12 ,21 ,8 ,8 ,31 ,13 ,11 ,14 ,8 
1101072,종로구,청운효자동,1 ,35 ,493 ,104 ,16 ,10 ,13 ,10 ,14 ,26 ,14 ,8 ,8 ,14 
1101072,종로구,청운효자동,1 ,40 ,581 ,63 ,7 ,4 ,6 ,4 ,4 ,12 ,6 ,5 ,6 ,4 
1101072,종로구,청운효자동,1 ,45 ,539 ,55 ,5 ,1 ,5 ,1 ,0 ,13 ,3 ,3 ,4 ,0 
1101072,종로구,청운효자동,1 ,50 ,519 ,44 ,8 ,4 ,2 ,5 ,28 ,5 ,7 ,2 ,6 ,19 
1101072,종로구,청운효자동,1 ,55 ,399 ,35 ,3 ,2 ,2 ,2 ,0 ,4 ,2 ,3 ,1 ,3 
1101072,종로구,청운효자동,1 ,60 ,304 ,29 ,2 ,2 ,1 ,2 ,2 ,3 ,2 ,3 ,1 ,10 
1101072,종로구,청운효자동,1 ,65 ,222 ,31 ,3 ,1 ,4 ,2 ,7 ,1 ,2 ,0 ,3 ,2 
1101072,종로구,청운효자동,1 ,70 ,184 ,30 ,3 ,0 ,0 ,2 ,3 ,0 ,1 ,1 ,2 ,0 
1101072,종로구,청운효자동,1 ,75 ,378 ,95 ,7 ,1 ,7 ,2 ,9 ,2 ,2 ,1 ,7 ,3 
1101072,종로구,청운효자동,2 ,20 ,392 ,62 ,12 ,7 ,4 ,6 ,4 ,7 ,6 ,5 ,1 ,19 
1101072,종로구,청운효자동,2 ,25 ,430 ,80 ,8 ,5 ,5 ,7 ,9 ,16 ,9 ,16 ,8 ,30 
1101072,종로구,청운효자동,2 ,30 ,550 ,123 ,7 ,12 ,3 ,11 ,10 ,21 ,8 ,11 ,7 ,10 
1101072,종로구,청운효자동,2 ,35 ,613 ,126 ,7 ,10 ,7 ,7 ,10 ,17 ,11 ,20 ,7 ,5 
1101072,종로구,청운효자동,2 ,40 ,711 ,76 ,4 ,5 ,4 ,8 ,0 ,12 ,6 ,10 ,8 ,4 
1101072,종로구,청운효자동,2 ,45 ,679 ,73 ,7 ,8 ,6 ,5 ,10 ,11 ,7 ,6 ,5 ,7 
1101072,종로구,청운효자동,2 ,50 ,520 ,50 ,5 ,6 ,2 ,5 ,7 ,4 ,4 ,5 ,6 ,6 
1101072,종로구,청운효자동,2 ,55 ,469 ,42 ,5 ,5 ,2 ,3 ,9 ,3 ,5 ,5 ,4 ,6 
1101072,종로구,청운효자동,2 ,60 ,366 ,37 ,1 ,4 ,1 ,4 ,3 ,2 ,3 ,2 ,2 ,5 
1101072,종로구,청운효자동,2 ,65 ,348 ,61 ,2 ,3 ,4 ,4 ,3 ,1 ,2 ,5 ,7 ,0 
